Img,Labelled Round 2,Labelled round 1,Person_num,Mask_on,Race,SkinColor,Sex,Is_Complicated,Remark
2501.png,,,1,1,3,0,0,FALSE,
2502.png,,2502.png,1,1,0,0,0,FALSE,0
2503.png,,,,,,,,FALSE,
2504.png,,2504.png,1,1,0,1,1,FALSE,0
2505.png,,2505.png,1,1,0,0,0,FALSE,0
2506.png,,,,,,,,FALSE,
2507.png,,2507.png,1,1,0,0,1,FALSE,0
2508.png,,2508.png,1,1,0,0,0,FALSE,0
2509.png,,,1,1,0,0,1,FALSE,
2510.png,,2510.png,1,1,3,1,0,FALSE,0
2511.png,,,,,,,,FALSE,
2512.png,,,,,,,,FALSE,
2513.png,,2513.png,1,0,0,0,0,FALSE,0
2514.png,,2514.png,1,0,0,0,1,FALSE,0
2515.png,,,,,,,,FALSE,
2516.png,,,,,,,,FALSE,
2517.png,,,,,,,,FALSE,
2518.png,,,,,,,,FALSE,
2519.png,,,,,,,,FALSE,
2520.png,,,,,,,,FALSE,
2521.png,,2521.png,1,0,3,0,0,FALSE,0
2522.png,,2522.png,1,0,0,0,0,FALSE,0
2523.png,,2523.png,1,1,0,0,0,FALSE,0
2524.png,,,,,,,,FALSE,
2525.png,,,1,1,0,0,0,FALSE,
2526.png,,,1,1,0,0,1,FALSE,
2527.png,,,,,,,,FALSE,
2528.png,,,,,,,,FALSE,
2529.png,,,,,,,,FALSE,
2530.png,,2530.png,1,1,0,0,0,FALSE,0
2531.png,,2531.png,1,1,4,1,0,FALSE,0
2532.png,,,,,,,,FALSE,
2533.png,,2533.png,1,1,0,1,1,FALSE,0
2534.png,,2534.png,1,1,0,0,1,FALSE,0
2535.png,,2535.png,1,1,3,0,0,FALSE,0
2536.png,,2536.png,1,1,0,0,0,FALSE,0
2537.png,,,,,,,,FALSE,
2538.png,,,1,1,2,2,1,FALSE,
2539.png,,2539.png,1,1,0,0,1,FALSE,0
2540.png,,,,,,,,FALSE,
2541.png,,,,,,,,FALSE,
2542.png,,,,,,,,FALSE,
2543.png,,2543.png,1,1,3,0,0,FALSE,0
2544.png,,2544.png,1,1,2,2,0,FALSE,0
2545.png,,,,,,,,FALSE,
2546.png,,,,,,,,FALSE,
2547.png,,,,,,,,FALSE,
2548.png,,2548.png,1,1,0,0,0,FALSE,0
2549.png,,,,,,,,FALSE,
2550.png,,,,,,,,FALSE,
2551.png,,2551.png,1,1,0,0,1,FALSE,0
2553.png,,2553.png,1,1,0,0,0,FALSE,0
2554.png,,,,,,,,FALSE,
2555.png,,,,,,,,FALSE,
2556.png,,2556.png,1,1,3,0,0,FALSE,0
2557.png,,2557.png,1,1,3,0,1,FALSE,0
2558.png,,2558.png,1,1,2,2,1,FALSE,0
2559.png,,2559.png,1,1,0,0,1,FALSE,0
2561.png,,2561.png,1,1,2,2,1,FALSE,0
2562.png,,,,,,,,FALSE,
2563.png,,,,,,,,FALSE,
2564.png,,2564.png,1,1,0,0,0,FALSE,0
2565.png,,2565.png,1,1,1,1,1,FALSE,other
2566.png,,,,,,,,FALSE,
2567.png,,2567.png,1,1,3,0,0,FALSE,0
2568.png,,,,,,,,FALSE,
2569.png,,,,,,,,FALSE,
2570.png,,,,,,,,FALSE,
2571.png,,,,,,,,FALSE,
2573.png,,,,,,,,FALSE,
2574.png,,2574.png,1,1,0,1,1,FALSE,0
2575.png,,2575.png,1,0,3,0,0,FALSE,0
2576.png,,,,,,,,FALSE,
2577.png,,2577.png,1,1,3,0,0,FALSE,0
2578.png,,2578.png,1,1,3,1,1,FALSE,0
2579.png,,2579.png,1,1,0,1,0,FALSE,0
2580.png,,2580.png,1,1,3,0,1,FALSE,0
2581.png,,2581.png,1,1,3,1,1,FALSE,0
2582.png,,,,,,,,FALSE,
2583.png,,,,,,,,FALSE,
2584.png,,2584.png,1,1,0,0,0,FALSE,0
2585.png,,,1,1,3,0,0,FALSE,
2586.png,,2586.png,1,1,3,0,0,FALSE,0
2587.png,,,,,,,,FALSE,
2588.png,,2588.png,1,1,0,0,0,FALSE,changed hispanic
2589.png,,2589.png,1,1,0,0,0,FALSE,0
2590.png,,,,,,,,FALSE,
2591.png,,2591.png,1,1,0,1,0,FALSE,0
2592.png,,2592.png,1,1,0,0,1,FALSE,0
2593.png,,2593.png,1,1,0,0,1,FALSE,0
2594.png,,2594.png,1,1,3,0,1,FALSE,0
2595.png,,2595.png,1,1,2,2,1,FALSE,0
2596.png,,2596.png,1,1,0,0,1,FALSE,0
2597.png,,2597.png,1,1,0,0,0,FALSE,0
2598.png,,2598.png,1,1,0,0,0,FALSE,0
2599.png,,2599.png,1,1,0,0,0,FALSE,0
2600.png,,2600.png,1,1,0,0,0,FALSE,0
2601.png,,,1,1,0,0,0,FALSE,
2602.png,,2602.png,1,1,0,1,0,FALSE,0
2603.png,,,,,,,,FALSE,
2604.png,,2604.png,1,1,3,1,0,FALSE,0
2605.png,,2605.png,1,1,3,1,1,FALSE,0
2606.png,,,1,1,3,1,1,FALSE,
2607.png,,2607.png,1,1,3,0,1,FALSE,0
2608.png,,2608.png,1,1,0,0,1,FALSE,0
2609.png,,,,,,,,FALSE,
2610.png,,,,,,,,FALSE,
2611.png,,,,,,,,FALSE,
2612.png,,,,,,,,FALSE,
2613.png,,2613.png,1,1,4,1,1,FALSE,0
2614.png,,2614.png,1,1,0,0,1,FALSE,0
2615.png,,,,,,,,FALSE,
2616.png,,,,,,,,FALSE,
2617.png,,,,,,,,FALSE,
2618.png,,2618.png,1,1,3,0,0,FALSE,0
2619.png,,,,,,,,FALSE,
2620.png,,2620.png,1,1,0,0,1,FALSE,0
2621.png,,2621.png,1,1,0,0,1,FALSE,0
2622.png,,,,,,,,FALSE,
2623.png,,2623.png,1,1,3,0,1,FALSE,0
2625.png,,,,,,,,FALSE,
2626.png,,,,,,,,FALSE,
2627.png,,,1,1,3,0,0,FALSE,
2628.png,,,,,,,,FALSE,
2629.png,,2629.png,1,0,4,0,0,FALSE,0
2631.png,,,,,,,,FALSE,
2632.png,,,,,,,,FALSE,
2633.png,,,,,,,,FALSE,
2634.png,,2634.png,1,1,4,1,0,FALSE,uncertain
2635.png,,2635.png,1,1,0,0,0,FALSE,0
2636.png,,2636.png,1,0,0,0,1,FALSE,0
2637.png,,,,,,,,FALSE,
2638.png,,2638.png,1,1,2,1,0,FALSE,0
2639.png,,2639.png,1,1,1,0,1,FALSE,other
2640.png,,2640.png,1,1,2,1,0,FALSE,0
2641.png,,2641.png,1,1,0,0,0,FALSE,0
2642.png,,2642.png,1,1,3,0,1,FALSE,0
2643.png,,,,,,,,FALSE,
2644.png,,,,,,,,FALSE,
2645.png,,,,,,,,FALSE,
2646.png,,2646.png,1,1,0,0,0,FALSE,0
2647.png,,,,,,,,FALSE,
2648.png,,,,,,,,FALSE,
2649.png,,2649.png,1,1,0,0,1,FALSE,0
2650.png,,2650.png,1,1,0,0,0,FALSE,0
2651.png,,2651.png,1,1,0,0,0,FALSE,0
2653.png,,,,,,,,FALSE,
2654.png,,2654.png,1,1,0,0,1,FALSE,0
2655.png,,2655.png,1,1,3,0,1,FALSE,0
2656.png,,2656.png,1,1,0,0,1,FALSE,0
2657.png,,2657.png,1,1,0,0,1,FALSE,0
2658.png,,,,,,,,FALSE,
2659.png,,2659.png,1,1,0,0,1,FALSE,0
2660.png,,,,,,,,FALSE,
2661.png,,,1,1,4,1,1,FALSE,debiased
2662.png,,2662.png,1,1,0,0,0,FALSE,0
2663.png,,2663.png,1,1,0,0,0,FALSE,0
2664.png,,,1,1,0,0,0,FALSE,
2665.png,,,,,,,,FALSE,
2666.png,,,,,,,,FALSE,
2667.png,,,,,,,,FALSE,
2668.png,,,,,,,,FALSE,
2669.png,,,,,,,,FALSE,
2670.png,,,,,,,,FALSE,
2673.png,,2673.png,1,1,0,0,0,FALSE,0
2674.png,,,,,,,,FALSE,
2675.png,,,,,,,,FALSE,
2676.png,,,,,,,,FALSE,
2677.png,,2677.png,1,1,2,2,1,FALSE,0
2678.png,,,,,,,,FALSE,
2679.png,,2679.png,1,1,0,0,1,FALSE,0
2680.png,,2680.png,1,1,2,2,1,FALSE,0
2681.png,,2681.png,1,1,0,0,1,FALSE,0
2682.png,,,,,,,,FALSE,
2683.png,,2683.png,1,1,0,0,1,FALSE,0
2684.png,,2684.png,1,1,0,0,1,FALSE,0
2685.png,,,,,,,,FALSE,
2686.png,,,,,,,,FALSE,
2688.png,,2688.png,1,1,4,2,1,FALSE,uncertain
2689.png,,,,,,,,FALSE,
2690.png,,2690.png,1,1,0,0,1,FALSE,0
2691.png,,,1,1,3,0,0,FALSE,
2692.png,,,,,,,,FALSE,
2693.png,,2693.png,1,0,0,0,0,FALSE,0
2695.png,,,,,,,,FALSE,
2696.png,,,,,,,,FALSE,
2697.png,,,,,,,,FALSE,
2698.png,,,,,,,,FALSE,
2699.png,,,,,,,,FALSE,
2700.png,,2700.png,1,1,3,0,1,FALSE,0
2701.png,,,1,1,0,0,0,FALSE,
2702.png,,,,,,,,FALSE,
2704.png,,2704.png,1,1,3,0,0,FALSE,0
2705.png,,2705.png,1,1,1,1,1,FALSE,other
2706.png,,,,,,,,FALSE,
2707.png,,2707.png,1,1,4,1,1,FALSE,0
2708.png,,2708.png,1,1,0,1,1,FALSE,0
2709.png,,2709.png,1,1,3,0,1,FALSE,0
2710.png,,2710.png,1,1,0,0,0,FALSE,0
2711.png,,,,,,,,FALSE,
2712.png,,2712.png,1,1,0,1,0,FALSE,changed hispanic
2713.png,,2713.png,1,1,3,0,1,FALSE,0
2714.png,,,,,,,,FALSE,
2716.png,,2716.png,1,1,3,0,0,FALSE,0
2717.png,,,1,1,3,1,1,FALSE,
2718.png,,,1,1,3,0,0,FALSE,
2719.png,,2719.png,1,1,4,1,0,FALSE,0
2720.png,,2720.png,1,1,0,0,1,FALSE,0
2721.png,,2721.png,1,1,3,0,1,FALSE,0
2722.png,,2722.png,1,1,0,0,1,FALSE,0
2723.png,,2723.png,1,1,3,0,0,FALSE,0
2724.png,,2724.png,1,1,4,1,1,FALSE,0
2726.png,,2726.png,1,1,3,0,0,FALSE,0
2727.png,,2727.png,1,1,0,0,0,FALSE,0
2728.png,,2728.png,1,1,3,0,0,FALSE,0
2730.png,,,,,,,,FALSE,
2731.png,,,1,1,-1,-1,1,TRUE,remove?
2732.png,,,,,,,,FALSE,
2733.png,,,1,1,3,1,1,FALSE,
2734.png,,,,,,,,FALSE,
2736.png,,2736.png,1,1,4,2,1,FALSE,uncertain
2737.png,,,,,,,,FALSE,
2739.png,,,,,,,,FALSE,
2740.png,,2740.png,1,1,0,0,0,FALSE,0
2741.png,,,,,,,,FALSE,
2742.png,,,,,,,,FALSE,
2744.png,,,,,,,,FALSE,
2745.png,,2745.png,1,1,0,0,1,FALSE,0
2747.png,,2747.png,1,1,0,0,1,FALSE,0
2748.png,,2748.png,1,1,3,1,0,FALSE,0
2750.png,,,1,1,0,0,1,FALSE,
2751.png,,,,,,,,FALSE,
2752.png,,2752.png,1,1,0,0,1,FALSE,0
2753.png,,2753.png,1,0,0,0,0,FALSE,0
2754.png,,,,,,,,FALSE,
2755.png,,,,,,,,FALSE,
2756.png,,,,,,,,FALSE,
2757.png,,,,,,,,FALSE,
2758.png,,,,,,,,FALSE,
2759.png,,2759.png,1,1,0,1,0,FALSE,0
2760.png,,2760.png,1,1,0,0,1,FALSE,changed hispanic
2761.png,,,,,,,,FALSE,
2762.png,,2762.png,1,1,0,0,1,FALSE,uncertain
2763.png,,2763.png,1,1,0,0,1,FALSE,0
2764.png,,2764.png,1,1,0,0,0,FALSE,0
2765.png,,,,,,,,FALSE,
2766.png,,2766.png,1,1,0,1,0,FALSE,changed hispanic
2767.png,,2767.png,1,1,0,0,0,FALSE,0
2768.png,,2768.png,1,1,4,1,0,FALSE,uncertain
2769.png,,2769.png,1,1,3,0,1,FALSE,0
2770.png,,,,,,,,FALSE,
2771.png,,2771.png,1,1,0,0,1,FALSE,0
2772.png,,2772.png,1,1,0,0,0,FALSE,0
2773.png,,,,,,,,FALSE,
2774.png,,2774.png,1,1,0,0,0,FALSE,0
2775.png,,2775.png,1,1,0,0,1,FALSE,0
2776.png,,2776.png,1,1,3,0,1,FALSE,0
2777.png,,2777.png,1,1,0,0,1,FALSE,0
2778.png,,,1,1,0,0,1,FALSE,
2779.png,,,1,1,0,0,0,FALSE,
2780.png,,,,,,,,FALSE,
2781.png,,2781.png,1,1,0,0,1,FALSE,0
2782.png,,2782.png,1,1,0,1,0,FALSE,changed hispanic
2783.png,,,1,1,2,2,0,FALSE,
2784.png,,2784.png,1,1,2,2,0,FALSE,0
2785.png,,,,,,,,FALSE,
2787.png,,,,,,,,FALSE,
2789.png,,2789.png,1,1,0,0,1,FALSE,0
2790.png,,2790.png,1,1,0,0,1,FALSE,0
2791.png,,2791.png,1,1,3,0,0,FALSE,0
2792.png,,2792.png,1,1,3,0,0,FALSE,0
2793.png,,,1,1,4,1,0,FALSE,debiased
2794.png,,,,,,,,FALSE,
2796.png,,,1,1,0,0,1,FALSE,
2797.png,,,,,,,,FALSE,
2798.png,,,,,,,,FALSE,
2799.png,,,,,,,,FALSE,
2800.png,,2800.png,1,1,2,2,0,FALSE,0
2801.png,,,1,1,4,1,1,FALSE,
2802.png,,,,,,,,FALSE,
2803.png,,,,,,,,FALSE,
2804.png,,,,,,,,FALSE,
2805.png,,2805.png,1,1,3,0,0,FALSE,0
2806.png,,2806.png,1,1,0,0,0,FALSE,changed hispanic
2807.png,,2807.png,1,1,0,0,1,FALSE,0
2809.png,,,1,1,0,0,1,FALSE,
2810.png,,,,,,,,FALSE,
2811.png,,,,,,,,FALSE,
2812.png,,,,,,,,FALSE,
2813.png,,,,,,,,FALSE,
2814.png,,2814.png,1,1,3,0,1,FALSE,0
2815.png,,,,,,,,FALSE,
2817.png,,2817.png,1,0,0,0,0,FALSE,0
2819.png,,,,,,,,FALSE,
2820.png,,,,,,,,FALSE,
2821.png,,,,,,,,FALSE,
2822.png,,,,,,,,FALSE,
2823.png,,,,,,,,FALSE,
2824.png,,,,,,,,FALSE,
2825.png,,2825.png,1,1,3,0,0,FALSE,0
2826.png,,,,,,,,FALSE,
2828.png,,2828.png,1,1,1,1,1,FALSE,other
2829.png,,2829.png,1,1,0,0,1,FALSE,0
2830.png,,,,,,,,FALSE,
2831.png,,,,,,,,FALSE,
2832.png,,,,,,,,FALSE,
2833.png,,2833.png,1,1,1,0,0,FALSE,other
2834.png,,,,,,,,FALSE,
2835.png,,2835.png,1,1,0,0,0,FALSE,0
2836.png,,,1,1,0,0,1,FALSE,
2837.png,,,1,1,0,0,1,FALSE,
2838.png,,,1,1,3,0,-1,TRUE,remove?
2839.png,,2839.png,1,1,0,0,0,FALSE,0
2840.png,,2840.png,1,1,0,0,0,FALSE,0
2841.png,,2841.png,1,1,2,2,1,FALSE,0
2842.png,,2842.png,1,1,0,0,1,FALSE,0
2843.png,,,1,1,3,1,1,FALSE,remove? two masks
2844.png,,2844.png,1,1,0,0,0,FALSE,0
2845.png,,,,,,,,FALSE,
2846.png,,,,,,,,FALSE,
2847.png,,2847.png,1,1,0,0,1,FALSE,0
2848.png,,2848.png,1,1,0,0,1,FALSE,0
2849.png,,2849.png,1,1,0,0,1,FALSE,0
2850.png,,2850.png,1,1,0,0,1,FALSE,0
2851.png,,,,,,,,FALSE,
2852.png,,2852.png,1,1,3,0,0,FALSE,0
2853.png,,2853.png,1,1,2,2,0,FALSE,0
2854.png,,2854.png,1,1,0,0,0,FALSE,0
2855.png,,2855.png,1,1,3,1,0,FALSE,0
2856.png,,,,,,,,FALSE,
2858.png,,,,,,,,FALSE,
2859.png,,2859.png,1,1,0,1,1,FALSE,0
2860.png,,,,,,,,FALSE,
2861.png,,2861.png,1,1,3,1,1,FALSE,0
2862.png,,,,,,,,FALSE,
2864.png,,2864.png,1,1,2,2,1,FALSE,0
2865.png,,2865.png,1,1,0,0,1,FALSE,0
2866.png,,2866.png,1,1,3,0,0,FALSE,0
2867.png,,,1,1,3,0,0,FALSE,
2868.png,,2868.png,1,1,0,0,1,FALSE,0
2869.png,,2869.png,1,1,3,0,1,FALSE,0
2870.png,,,,,,,,FALSE,
2871.png,,,,,,,,FALSE,
2873.png,,2873.png,1,1,3,1,0,FALSE,0
2875.png,,,,,,,,FALSE,
2876.png,,2876.png,1,1,0,0,1,FALSE,0
2877.png,,2877.png,1,1,0,0,1,FALSE,0
2878.png,,,,,,,,FALSE,
2879.png,,2879.png,1,1,0,0,0,FALSE,0
2880.png,,,,,,,,FALSE,
2881.png,,,,,,,,FALSE,
2882.png,,,1,1,2,2,1,FALSE,
2883.png,,,,,,,,FALSE,
2884.png,,,1,1,3,0,1,FALSE,
2886.png,,,,,,,,FALSE,
2887.png,,,,,,,,FALSE,
2888.png,,,,,,,,FALSE,
2889.png,,,,,,,,FALSE,
2890.png,,2890.png,1,1,2,1,0,FALSE,0
2891.png,,2891.png,1,1,3,0,0,FALSE,0
2892.png,,2892.png,1,1,4,0,0,FALSE,0
2893.png,,,1,1,0,0,1,FALSE,
2894.png,,2894.png,1,1,3,1,0,FALSE,uncertain
2895.png,,,,,,,,FALSE,
2896.png,,,,,,,,FALSE,
2897.png,,2897.png,1,1,0,0,0,FALSE,0
2898.png,,2898.png,1,1,3,1,0,FALSE,0
2899.png,,,1,1,0,0,0,FALSE,
2900.png,,2900.png,1,1,3,0,1,FALSE,0
2901.png,,2901.png,1,1,3,0,0,FALSE,0
2902.png,,2902.png,1,1,0,0,1,FALSE,0
2903.png,,2903.png,1,1,0,0,0,FALSE,0
2904.png,,,,,,,,FALSE,
2905.png,,,1,1,0,0,1,FALSE,
2906.png,,2906.png,1,1,4,2,0,FALSE,0
2907.png,,2907.png,1,1,0,0,1,FALSE,0
2908.png,,2908.png,1,1,0,0,1,FALSE,0
2909.png,,,,,,,,FALSE,
2910.png,,2910.png,1,1,3,1,1,FALSE,0
2911.png,,2911.png,1,1,0,0,1,FALSE,0
2912.png,,,1,1,2,2,0,FALSE,debiased
2913.png,,2913.png,1,1,0,0,0,FALSE,0
2914.png,,,,,,,,FALSE,
2915.png,,,,,,,,FALSE,
2916.png,,2916.png,1,1,0,1,0,FALSE,0
2917.png,,,1,1,0,0,1,FALSE,
2918.png,,2918.png,1,1,0,0,0,FALSE,0
2919.png,,,,,,,,FALSE,
2920.png,,,,,,,,FALSE,
2921.png,,,,,,,,FALSE,
2922.png,,,,,,,,FALSE,
2923.png,,,,,,,,FALSE,
2924.png,,,,,,,,FALSE,
2925.png,,2925.png,1,1,0,0,0,FALSE,0
2926.png,,,,,,,,FALSE,
2927.png,,,,,,,,FALSE,
2928.png,,,,,,,,FALSE,
2929.png,,,1,1,2,2,1,FALSE,
2930.png,,2930.png,1,1,0,0,0,FALSE,0
2932.png,,,,,,,,FALSE,
2933.png,,,,,,,,FALSE,
2935.png,,,,,,,,FALSE,
2936.png,,,,,,,,FALSE,
2938.png,,,,,,,,FALSE,
2939.png,,2939.png,1,1,0,0,1,FALSE,0
2940.png,,2940.png,1,1,0,0,1,FALSE,0
2941.png,,,,,,,,FALSE,
2943.png,,,,,,,,FALSE,
2944.png,,2944.png,1,1,0,1,1,FALSE,changed hispanic
2945.png,,2945.png,1,1,3,1,1,FALSE,0
2946.png,,,,,,,,FALSE,
2947.png,,,1,1,0,0,0,FALSE,
2948.png,,2948.png,1,1,3,0,0,FALSE,0
2949.png,,,,,,,,FALSE,
2950.png,,2950.png,1,1,2,1,1,FALSE,0
2951.png,,,,,,,,FALSE,
2952.png,,2952.png,1,0,0,0,0,FALSE,0
2953.png,,,,,,,,FALSE,
2954.png,,,,,,,,FALSE,
2955.png,,,,,,,,FALSE,
2957.png,,,,,,,,FALSE,
2958.png,,,,,,,,FALSE,
2959.png,,,,,,,,FALSE,
2960.png,,,,,,,,FALSE,
2961.png,,2961.png,1,1,2,2,1,FALSE,0
2962.png,,2962.png,1,1,2,1,0,FALSE,0
2963.png,,,,,,,,FALSE,
2964.png,,2964.png,1,0,2,1,0,FALSE,0
2965.png,,2965.png,1,1,0,0,0,FALSE,0
2966.png,,2966.png,1,0,0,0,1,FALSE,0
2967.png,,2967.png,1,0,0,1,0,FALSE,0
2968.png,,2968.png,1,0,0,0,1,FALSE,0
2969.png,,2969.png,1,0,0,1,1,FALSE,0
2970.png,,2970.png,1,1,0,0,1,FALSE,0
2971.png,,,,,,,,FALSE,
2972.png,,,1,1,0,1,1,FALSE,
2973.png,,2973.png,1,1,0,0,1,FALSE,0
2974.png,,2974.png,1,1,3,0,0,FALSE,0
2975.png,,,1,1,4,1,1,FALSE,debiased
2977.png,,,,,,,,FALSE,
2978.png,,,,,,,,FALSE,
2979.png,,,1,1,0,0,0,FALSE,
2980.png,,2980.png,1,1,0,0,0,FALSE,0
2981.png,,2981.png,1,1,0,0,0,FALSE,0
2982.png,,,1,1,0,0,0,FALSE,
2983.png,,2983.png,1,1,2,1,0,FALSE,0
2984.png,,2984.png,1,1,3,0,1,FALSE,0
2985.png,,,1,1,4,0,1,FALSE,
2986.png,,2986.png,1,1,0,0,1,FALSE,0
2987.png,,2987.png,1,1,0,0,1,FALSE,0
2988.png,,,,,,,,FALSE,
2989.png,,2989.png,1,1,4,1,1,FALSE,0
2990.png,,2990.png,1,1,0,0,0,FALSE,0
2991.png,,2991.png,1,1,2,2,0,FALSE,0
2992.png,,,1,1,3,0,0,FALSE,
2993.png,,,,,,,,FALSE,
2994.png,,,,,,,,FALSE,
2996.png,,2996.png,1,1,0,0,1,FALSE,0
2997.png,,,,,,,,FALSE,
2998.png,,,,,,,,FALSE,
2999.png,,,1,1,0,0,0,FALSE,
3000.png,,,,,,,,FALSE,
3002.png,,,,,,,,FALSE,
3003.png,,,,,,,,FALSE,
3004.png,,3004.png,1,1,0,0,0,FALSE,0
3006.png,,,1,1,0,0,0,FALSE,
3007.png,,,,,,,,FALSE,
3008.png,,,,,,,,FALSE,
3009.png,,3009.png,1,1,0,0,0,FALSE,0
3010.png,,,1,1,3,0,0,FALSE,
3011.png,,3011.png,1,1,2,2,0,FALSE,0
3013.png,,,1,1,0,0,0,FALSE,
3014.png,,3014.png,1,1,0,0,1,FALSE,uncertain
3015.png,,3015.png,1,1,0,0,1,FALSE,0
3016.png,,,,,,,,FALSE,
3018.png,,,,,,,,FALSE,
3019.png,,,1,1,3,1,1,FALSE,
3020.png,,,,,,,,FALSE,
3021.png,,,1,1,4,2,1,FALSE,debiased
3023.png,,3023.png,1,1,3,0,1,FALSE,0
3024.png,,3024.png,1,0,0,0,0,FALSE,0
3025.png,,3025.png,1,0,0,0,0,FALSE,0
3026.png,,,,,,,,FALSE,
3027.png,,,,,,,,FALSE,
3028.png,,,,,,,,FALSE,
3029.png,,,,,,,,FALSE,
3030.png,,,,,,,,FALSE,
3031.png,,,1,1,3,0,0,FALSE,
3032.png,,3032.png,1,1,3,0,0,FALSE,0
3033.png,,3033.png,1,1,2,2,1,FALSE,0
3034.png,,3034.png,1,1,0,1,1,FALSE,0
3035.png,,,1,1,0,0,1,FALSE,
3036.png,,3036.png,1,1,0,0,1,FALSE,0
3037.png,,,,,,,,FALSE,
3038.png,,,,,,,,FALSE,
3039.png,,,,,,,,FALSE,
3040.png,,,,,,,,FALSE,
3041.png,,3041.png,1,1,0,0,0,FALSE,0
3042.png,,,1,1,0,0,1,FALSE,
3043.png,,,1,1,4,1,0,FALSE,debiased
3044.png,,3044.png,1,1,0,0,0,FALSE,0
3045.png,,,1,1,0,0,0,FALSE,
3046.png,,3046.png,1,1,0,0,0,FALSE,0
3047.png,,,1,1,4,1,1,FALSE,
3048.png,,3048.png,1,1,2,2,1,FALSE,0
3049.png,,,1,1,0,0,0,FALSE,
3050.png,,,,,,,,FALSE,
3051.png,,3051.png,1,1,0,0,0,FALSE,0
3052.png,,,,,,,,FALSE,
3053.png,,,1,1,0,0,0,FALSE,
3054.png,,3054.png,1,1,2,2,0,FALSE,0
3055.png,,,,,,,,FALSE,
3056.png,,,1,1,4,1,0,FALSE,debiased
3058.png,,,1,1,0,0,0,FALSE,
3059.png,,3059.png,1,1,0,0,0,FALSE,0
3060.png,,,,,,,,FALSE,
3061.png,,,,,,,,FALSE,
3062.png,,3062.png,1,1,3,1,0,FALSE,uncertain
3063.png,,,,,,,,FALSE,
3064.png,,,,,,,,FALSE,
3065.png,,,1,1,0,0,0,FALSE,
3066.png,,3066.png,1,1,3,0,0,FALSE,0
3067.png,,,,,,,,FALSE,
3069.png,,,1,1,0,0,0,FALSE,
3070.png,,,,,,,,FALSE,
3071.png,,,,,,,,FALSE,
3072.png,,3072.png,1,1,3,0,1,FALSE,0
3073.png,,3073.png,1,1,0,0,1,FALSE,0
3074.png,,,,,,,,FALSE,
3075.png,,,1,1,0,0,0,FALSE,
3076.png,,,1,1,0,0,1,FALSE,
3077.png,,,1,1,0,0,1,FALSE,
3080.png,,,,,,,,FALSE,
3082.png,,,,,,,,FALSE,
3083.png,,3083.png,1,1,3,0,0,FALSE,uncertain
3084.png,,,,,,,,FALSE,
3085.png,,3085.png,1,0,4,1,0,FALSE,0
3086.png,,,,,,,,FALSE,
3087.png,,,,,,,,FALSE,
3088.png,,,,,,,,FALSE,
3089.png,,,,,,,,FALSE,
3090.png,,,,,,,,FALSE,
3091.png,,,,,,,,FALSE,
3092.png,,,1,1,4,1,0,FALSE,
3093.png,,3093.png,1,1,3,0,0,FALSE,0
3094.png,,,1,1,3,0,0,FALSE,
3095.png,,,1,1,0,0,1,FALSE,
3096.png,,,1,1,3,1,0,FALSE,
3097.png,,,,,,,,FALSE,
3098.png,,,,,,,,FALSE,
3099.png,,,1,1,0,0,0,FALSE,
3100.png,,3100.png,1,1,0,0,1,FALSE,0
3101.png,,3101.png,1,1,0,0,0,FALSE,0
3102.png,,,1,1,2,2,0,FALSE,
3103.png,,,1,1,0,1,0,FALSE,
3104.png,,3104.png,1,1,0,0,0,FALSE,0
3105.png,,3105.png,1,1,0,0,0,FALSE,0
3106.png,,,1,1,0,0,0,FALSE,
3107.png,,3107.png,1,1,0,0,1,FALSE,0
3108.png,,,1,1,3,1,1,FALSE,
3109.png,,,1,1,0,0,1,FALSE,
3110.png,,3110.png,1,1,1,0,0,FALSE,uncertain
3111.png,,,,,,,,FALSE,
3112.png,,,1,1,0,0,0,FALSE,
3113.png,,,1,1,0,0,1,FALSE,
3114.png,,,,,,,,FALSE,
3115.png,,,,,,,,FALSE,
3116.png,,,,,,,,FALSE,
3117.png,,,,,,,,FALSE,
3118.png,,,,,,,,FALSE,
3119.png,,,,,,,,FALSE,
3120.png,,,,,,,,FALSE,
3121.png,,3121.png,1,1,3,1,1,FALSE,0
3122.png,,,,,,,,FALSE,
3123.png,,,,,,,,FALSE,
3124.png,,3124.png,1,1,3,0,0,FALSE,0
3125.png,,,,,,,,FALSE,
3126.png,,,,,,,,FALSE,
3128.png,,,,,,,,FALSE,
3129.png,,3129.png,1,1,0,0,0,FALSE,0
3130.png,,,1,1,0,0,0,FALSE,
3131.png,,,,,,,,FALSE,
3132.png,,,1,1,4,1,0,FALSE,
3133.png,,3133.png,1,1,0,0,0,FALSE,0
3134.png,,3134.png,1,1,0,0,1,FALSE,0
3135.png,,,1,1,0,0,1,FALSE,
3136.png,,3136.png,1,1,0,1,1,FALSE,changed hispanic
3137.png,,,1,1,0,0,0,FALSE,
3138.png,,,,,,,,FALSE,
3139.png,,3139.png,1,1,3,0,1,FALSE,0
3140.png,,3140.png,1,1,0,0,1,FALSE,0
3141.png,,3141.png,1,1,2,1,1,FALSE,0
3142.png,,,1,1,3,1,1,FALSE,
3143.png,,3143.png,1,0,3,0,0,FALSE,0
3144.png,,,,,,,,FALSE,
3145.png,,,,,,,,FALSE,
3146.png,,,,,,,,FALSE,
